id	category	recipe	ingredient	step
save-time-and-money-on-100s-of-recipes:fresh_spinach:3	main-course	save-time-and-money-on-100s-of-recipes	fresh_spinach	3
heart-cinnamon-rolls:sugar:0	breakfast	heart-cinnamon-rolls	sugar	0
heart-cinnamon-rolls:cinnamon:0	breakfast	heart-cinnamon-rolls	cinnamon	0
heart-cinnamon-rolls:brown_sugar:0	breakfast	heart-cinnamon-rolls	brown_sugar	0
heart-cinnamon-rolls:pastry:0	breakfast	heart-cinnamon-rolls	pastry	0
heart-cinnamon-rolls:melted_butter:0	breakfast	heart-cinnamon-rolls	melted_butter	0
heart-cinnamon-rolls:orange_juice:0	breakfast	heart-cinnamon-rolls	orange_juice	0
heart-cinnamon-rolls:pizza_dough:0	breakfast	heart-cinnamon-rolls	pizza_dough	0
heart-cinnamon-rolls:sugar:1	breakfast	heart-cinnamon-rolls	sugar	1
heart-cinnamon-rolls:cinnamon:1	breakfast	heart-cinnamon-rolls	cinnamon	1
heart-cinnamon-rolls:brown_sugar:1	breakfast	heart-cinnamon-rolls	brown_sugar	1
heart-cinnamon-rolls:pastry:1	breakfast	heart-cinnamon-rolls	pastry	1
heart-cinnamon-rolls:melted_butter:1	breakfast	heart-cinnamon-rolls	melted_butter	1
heart-cinnamon-rolls:orange_juice:1	breakfast	heart-cinnamon-rolls	orange_juice	1
heart-cinnamon-rolls:pizza_dough:1	breakfast	heart-cinnamon-rolls	pizza_dough	1
heart-cinnamon-rolls:sugar:2	breakfast	heart-cinnamon-rolls	sugar	2
heart-cinnamon-rolls:cinnamon:2	breakfast	heart-cinnamon-rolls	cinnamon	2
heart-cinnamon-rolls:brown_sugar:2	breakfast	heart-cinnamon-rolls	brown_sugar	2
heart-cinnamon-rolls:pastry:2	breakfast	heart-cinnamon-rolls	pastry	2
heart-cinnamon-rolls:melted_butter:2	breakfast	heart-cinnamon-rolls	melted_butter	2
heart-cinnamon-rolls:orange_juice:2	breakfast	heart-cinnamon-rolls	orange_juice	2
heart-cinnamon-rolls:pizza_dough:2	breakfast	heart-cinnamon-rolls	pizza_dough	2
heart-cinnamon-rolls:sugar:3	breakfast	heart-cinnamon-rolls	sugar	3
heart-cinnamon-rolls:cinnamon:3	breakfast	heart-cinnamon-rolls	cinnamon	3
heart-cinnamon-rolls:brown_sugar:3	breakfast	heart-cinnamon-rolls	brown_sugar	3
heart-cinnamon-rolls:pastry:3	breakfast	heart-cinnamon-rolls	pastry	3
heart-cinnamon-rolls:melted_butter:3	breakfast	heart-cinnamon-rolls	melted_butter	3
heart-cinnamon-rolls:orange_juice:3	breakfast	heart-cinnamon-rolls	orange_juice	3
heart-cinnamon-rolls:pizza_dough:3	breakfast	heart-cinnamon-rolls	pizza_dough	3
heart-cinnamon-rolls:sugar:4	breakfast	heart-cinnamon-rolls	sugar	4
heart-cinnamon-rolls:cinnamon:4	breakfast	heart-cinnamon-rolls	cinnamon	4
heart-cinnamon-rolls:brown_sugar:4	breakfast	heart-cinnamon-rolls	brown_sugar	4
heart-cinnamon-rolls:pastry:4	breakfast	heart-cinnamon-rolls	pastry	4
heart-cinnamon-rolls:melted_butter:4	breakfast	heart-cinnamon-rolls	melted_butter	4
heart-cinnamon-rolls:orange_juice:4	breakfast	heart-cinnamon-rolls	orange_juice	4
heart-cinnamon-rolls:pizza_dough:4	breakfast	heart-cinnamon-rolls	pizza_dough	4
eggplants-wrapped-in-bacon:water:0	main-course	eggplants-wrapped-in-bacon	water	0
eggplants-wrapped-in-bacon:oil:0	main-course	eggplants-wrapped-in-bacon	oil	0
eggplants-wrapped-in-bacon:cheese:0	main-course	eggplants-wrapped-in-bacon	cheese	0
eggplants-wrapped-in-bacon:bacon:0	main-course	eggplants-wrapped-in-bacon	bacon	0
eggplants-wrapped-in-bacon:ketchup:0	main-course	eggplants-wrapped-in-bacon	ketchup	0
eggplants-wrapped-in-bacon:tomato_paste:0	main-course	eggplants-wrapped-in-bacon	tomato_paste	0
eggplants-wrapped-in-bacon:sesame_seeds:0	main-course	eggplants-wrapped-in-bacon	sesame_seeds	0
eggplants-wrapped-in-bacon:fresh_basil_leaves:0	main-course	eggplants-wrapped-in-bacon	fresh_basil_leaves	0
eggplants-wrapped-in-bacon:dried_basil:0	main-course	eggplants-wrapped-in-bacon	dried_basil	0
eggplants-wrapped-in-bacon:smoked_bacon:0	main-course	eggplants-wrapped-in-bacon	smoked_bacon	0
eggplants-wrapped-in-bacon:green_bell_peppers:0	main-course	eggplants-wrapped-in-bacon	green_bell_peppers	0
eggplants-wrapped-in-bacon:salt_and_ground_black_pepper:0	main-course	eggplants-wrapped-in-bacon	salt_and_ground_black_pepper	0
eggplants-wrapped-in-bacon:water:1	main-course	eggplants-wrapped-in-bacon	water	1
eggplants-wrapped-in-bacon:oil:1	main-course	eggplants-wrapped-in-bacon	oil	1
eggplants-wrapped-in-bacon:cheese:1	main-course	eggplants-wrapped-in-bacon	cheese	1
eggplants-wrapped-in-bacon:bacon:1	main-course	eggplants-wrapped-in-bacon	bacon	1
eggplants-wrapped-in-bacon:ketchup:1	main-course	eggplants-wrapped-in-bacon	ketchup	1
eggplants-wrapped-in-bacon:tomato_paste:1	main-course	eggplants-wrapped-in-bacon	tomato_paste	1
eggplants-wrapped-in-bacon:sesame_seeds:1	main-course	eggplants-wrapped-in-bacon	sesame_seeds	1
eggplants-wrapped-in-bacon:fresh_basil_leaves:1	main-course	eggplants-wrapped-in-bacon	fresh_basil_leaves	1
eggplants-wrapped-in-bacon:dried_basil:1	main-course	eggplants-wrapped-in-bacon	dried_basil	1
eggplants-wrapped-in-bacon:smoked_bacon:1	main-course	eggplants-wrapped-in-bacon	smoked_bacon	1
eggplants-wrapped-in-bacon:green_bell_peppers:1	main-course	eggplants-wrapped-in-bacon	green_bell_peppers	1
eggplants-wrapped-in-bacon:salt_and_ground_black_pepper:1	main-course	eggplants-wrapped-in-bacon	salt_and_ground_black_pepper	1
eggplants-wrapped-in-bacon:water:2	main-course	eggplants-wrapped-in-bacon	water	2
eggplants-wrapped-in-bacon:oil:2	main-course	eggplants-wrapped-in-bacon	oil	2
eggplants-wrapped-in-bacon:cheese:2	main-course	eggplants-wrapped-in-bacon	cheese	2
eggplants-wrapped-in-bacon:bacon:2	main-course	eggplants-wrapped-in-bacon	bacon	2
eggplants-wrapped-in-bacon:ketchup:2	main-course	eggplants-wrapped-in-bacon	ketchup	2
eggplants-wrapped-in-bacon:tomato_paste:2	main-course	eggplants-wrapped-in-bacon	tomato_paste	2
eggplants-wrapped-in-bacon:sesame_seeds:2	main-course	eggplants-wrapped-in-bacon	sesame_seeds	2
eggplants-wrapped-in-bacon:fresh_basil_leaves:2	main-course	eggplants-wrapped-in-bacon	fresh_basil_leaves	2
eggplants-wrapped-in-bacon:dried_basil:2	main-course	eggplants-wrapped-in-bacon	dried_basil	2
eggplants-wrapped-in-bacon:smoked_bacon:2	main-course	eggplants-wrapped-in-bacon	smoked_bacon	2
eggplants-wrapped-in-bacon:green_bell_peppers:2	main-course	eggplants-wrapped-in-bacon	green_bell_peppers	2
eggplants-wrapped-in-bacon:salt_and_ground_black_pepper:2	main-course	eggplants-wrapped-in-bacon	salt_and_ground_black_pepper	2
eggplants-wrapped-in-bacon:water:3	main-course	eggplants-wrapped-in-bacon	water	3
eggplants-wrapped-in-bacon:oil:3	main-course	eggplants-wrapped-in-bacon	oil	3
eggplants-wrapped-in-bacon:cheese:3	main-course	eggplants-wrapped-in-bacon	cheese	3
eggplants-wrapped-in-bacon:bacon:3	main-course	eggplants-wrapped-in-bacon	bacon	3
eggplants-wrapped-in-bacon:ketchup:3	main-course	eggplants-wrapped-in-bacon	ketchup	3
eggplants-wrapped-in-bacon:tomato_paste:3	main-course	eggplants-wrapped-in-bacon	tomato_paste	3
eggplants-wrapped-in-bacon:sesame_seeds:3	main-course	eggplants-wrapped-in-bacon	sesame_seeds	3
eggplants-wrapped-in-bacon:fresh_basil_leaves:3	main-course	eggplants-wrapped-in-bacon	fresh_basil_leaves	3
eggplants-wrapped-in-bacon:dried_basil:3	main-course	eggplants-wrapped-in-bacon	dried_basil	3
eggplants-wrapped-in-bacon:smoked_bacon:3	main-course	eggplants-wrapped-in-bacon	smoked_bacon	3
eggplants-wrapped-in-bacon:green_bell_peppers:3	main-course	eggplants-wrapped-in-bacon	green_bell_peppers	3
eggplants-wrapped-in-bacon:salt_and_ground_black_pepper:3	main-course	eggplants-wrapped-in-bacon	salt_and_ground_black_pepper	3
peppermint-chip-cookies:salt:0	cookies	peppermint-chip-cookies	salt	0
peppermint-chip-cookies:flour:0	cookies	peppermint-chip-cookies	flour	0
peppermint-chip-cookies:eggs:0	cookies	peppermint-chip-cookies	eggs	0
peppermint-chip-cookies:vanilla_extract:0	cookies	peppermint-chip-cookies	vanilla_extract	0
peppermint-chip-cookies:chocolate_chips:0	cookies	peppermint-chip-cookies	chocolate_chips	0
peppermint-chip-cookies:baking_soda:0	cookies	peppermint-chip-cookies	baking_soda	0
peppermint-chip-cookies:melted_butter:0	cookies	peppermint-chip-cookies	melted_butter	0
peppermint-chip-cookies:cream_of_tartar:0	cookies	peppermint-chip-cookies	cream_of_tartar	0
peppermint-chip-cookies:candy_canes:0	cookies	peppermint-chip-cookies	candy_canes	0
peppermint-chip-cookies:salt:1	cookies	peppermint-chip-cookies	salt	1
peppermint-chip-cookies:flour:1	cookies	peppermint-chip-cookies	flour	1
peppermint-chip-cookies:eggs:1	cookies	peppermint-chip-cookies	eggs	1
peppermint-chip-cookies:vanilla_extract:1	cookies	peppermint-chip-cookies	vanilla_extract	1
peppermint-chip-cookies:chocolate_chips:1	cookies	peppermint-chip-cookies	chocolate_chips	1
peppermint-chip-cookies:baking_soda:1	cookies	peppermint-chip-cookies	baking_soda	1
peppermint-chip-cookies:melted_butter:1	cookies	peppermint-chip-cookies	melted_butter	1
peppermint-chip-cookies:cream_of_tartar:1	cookies	peppermint-chip-cookies	cream_of_tartar	1
peppermint-chip-cookies:candy_canes:1	cookies	peppermint-chip-cookies	candy_canes	1
peppermint-chip-cookies:salt:2	cookies	peppermint-chip-cookies	salt	2
peppermint-chip-cookies:flour:2	cookies	peppermint-chip-cookies	flour	2
peppermint-chip-cookies:eggs:2	cookies	peppermint-chip-cookies	eggs	2
peppermint-chip-cookies:vanilla_extract:2	cookies	peppermint-chip-cookies	vanilla_extract	2
peppermint-chip-cookies:chocolate_chips:2	cookies	peppermint-chip-cookies	chocolate_chips	2
peppermint-chip-cookies:baking_soda:2	cookies	peppermint-chip-cookies	baking_soda	2
peppermint-chip-cookies:melted_butter:2	cookies	peppermint-chip-cookies	melted_butter	2
peppermint-chip-cookies:cream_of_tartar:2	cookies	peppermint-chip-cookies	cream_of_tartar	2
peppermint-chip-cookies:candy_canes:2	cookies	peppermint-chip-cookies	candy_canes	2
peppermint-chip-cookies:salt:3	cookies	peppermint-chip-cookies	salt	3
peppermint-chip-cookies:flour:3	cookies	peppermint-chip-cookies	flour	3
peppermint-chip-cookies:eggs:3	cookies	peppermint-chip-cookies	eggs	3
peppermint-chip-cookies:vanilla_extract:3	cookies	peppermint-chip-cookies	vanilla_extract	3
peppermint-chip-cookies:chocolate_chips:3	cookies	peppermint-chip-cookies	chocolate_chips	3
peppermint-chip-cookies:baking_soda:3	cookies	peppermint-chip-cookies	baking_soda	3
peppermint-chip-cookies:melted_butter:3	cookies	peppermint-chip-cookies	melted_butter	3
peppermint-chip-cookies:cream_of_tartar:3	cookies	peppermint-chip-cookies	cream_of_tartar	3
peppermint-chip-cookies:candy_canes:3	cookies	peppermint-chip-cookies	candy_canes	3
simply-scrumptious-peach-tarts:sugar:0	pie	simply-scrumptious-peach-tarts	sugar	0
simply-scrumptious-peach-tarts:crust:0	pie	simply-scrumptious-peach-tarts	crust	0
simply-scrumptious-peach-tarts:brown_sugar:0	pie	simply-scrumptious-peach-tarts	brown_sugar	0
simply-scrumptious-peach-tarts:granulated_sugar:0	pie	simply-scrumptious-peach-tarts	granulated_sugar	0
simply-scrumptious-peach-tarts:pie_crust:0	pie	simply-scrumptious-peach-tarts	pie_crust	0
simply-scrumptious-peach-tarts:coconut_oil:0	pie	simply-scrumptious-peach-tarts	coconut_oil	0
simply-scrumptious-peach-tarts:pies:0	pie	simply-scrumptious-peach-tarts	pies	0
simply-scrumptious-peach-tarts:peaches:0	pie	simply-scrumptious-peach-tarts	peaches	0
simply-scrumptious-peach-tarts:sugar:1	pie	simply-scrumptious-peach-tarts	sugar	1
simply-scrumptious-peach-tarts:crust:1	pie	simply-scrumptious-peach-tarts	crust	1
simply-scrumptious-peach-tarts:brown_sugar:1	pie	simply-scrumptious-peach-tarts	brown_sugar	1
simply-scrumptious-peach-tarts:granulated_sugar:1	pie	simply-scrumptious-peach-tarts	granulated_sugar	1
simply-scrumptious-peach-tarts:pie_crust:1	pie	simply-scrumptious-peach-tarts	pie_crust	1
simply-scrumptious-peach-tarts:coconut_oil:1	pie	simply-scrumptious-peach-tarts	coconut_oil	1
simply-scrumptious-peach-tarts:pies:1	pie	simply-scrumptious-peach-tarts	pies	1
simply-scrumptious-peach-tarts:peaches:1	pie	simply-scrumptious-peach-tarts	peaches	1
simply-scrumptious-peach-tarts:sugar:2	pie	simply-scrumptious-peach-tarts	sugar	2
simply-scrumptious-peach-tarts:crust:2	pie	simply-scrumptious-peach-tarts	crust	2
simply-scrumptious-peach-tarts:brown_sugar:2	pie	simply-scrumptious-peach-tarts	brown_sugar	2
simply-scrumptious-peach-tarts:granulated_sugar:2	pie	simply-scrumptious-peach-tarts	granulated_sugar	2
simply-scrumptious-peach-tarts:pie_crust:2	pie	simply-scrumptious-peach-tarts	pie_crust	2
simply-scrumptious-peach-tarts:coconut_oil:2	pie	simply-scrumptious-peach-tarts	coconut_oil	2
simply-scrumptious-peach-tarts:pies:2	pie	simply-scrumptious-peach-tarts	pies	2
simply-scrumptious-peach-tarts:peaches:2	pie	simply-scrumptious-peach-tarts	peaches	2
simply-scrumptious-peach-tarts:sugar:3	pie	simply-scrumptious-peach-tarts	sugar	3
simply-scrumptious-peach-tarts:crust:3	pie	simply-scrumptious-peach-tarts	crust	3
simply-scrumptious-peach-tarts:brown_sugar:3	pie	simply-scrumptious-peach-tarts	brown_sugar	3
simply-scrumptious-peach-tarts:granulated_sugar:3	pie	simply-scrumptious-peach-tarts	granulated_sugar	3
simply-scrumptious-peach-tarts:pie_crust:3	pie	simply-scrumptious-peach-tarts	pie_crust	3
simply-scrumptious-peach-tarts:coconut_oil:3	pie	simply-scrumptious-peach-tarts	coconut_oil	3
simply-scrumptious-peach-tarts:pies:3	pie	simply-scrumptious-peach-tarts	pies	3
simply-scrumptious-peach-tarts:peaches:3	pie	simply-scrumptious-peach-tarts	peaches	3
simply-scrumptious-peach-tarts:sugar:4	pie	simply-scrumptious-peach-tarts	sugar	4
simply-scrumptious-peach-tarts:crust:4	pie	simply-scrumptious-peach-tarts	crust	4
simply-scrumptious-peach-tarts:brown_sugar:4	pie	simply-scrumptious-peach-tarts	brown_sugar	4
simply-scrumptious-peach-tarts:granulated_sugar:4	pie	simply-scrumptious-peach-tarts	granulated_sugar	4
simply-scrumptious-peach-tarts:pie_crust:4	pie	simply-scrumptious-peach-tarts	pie_crust	4
simply-scrumptious-peach-tarts:coconut_oil:4	pie	simply-scrumptious-peach-tarts	coconut_oil	4
simply-scrumptious-peach-tarts:pies:4	pie	simply-scrumptious-peach-tarts	pies	4
simply-scrumptious-peach-tarts:peaches:4	pie	simply-scrumptious-peach-tarts	peaches	4
simply-scrumptious-peach-tarts:sugar:5	pie	simply-scrumptious-peach-tarts	sugar	5
simply-scrumptious-peach-tarts:crust:5	pie	simply-scrumptious-peach-tarts	crust	5
simply-scrumptious-peach-tarts:brown_sugar:5	pie	simply-scrumptious-peach-tarts	brown_sugar	5
simply-scrumptious-peach-tarts:granulated_sugar:5	pie	simply-scrumptious-peach-tarts	granulated_sugar	5
simply-scrumptious-peach-tarts:pie_crust:5	pie	simply-scrumptious-peach-tarts	pie_crust	5
simply-scrumptious-peach-tarts:coconut_oil:5	pie	simply-scrumptious-peach-tarts	coconut_oil	5
simply-scrumptious-peach-tarts:pies:5	pie	simply-scrumptious-peach-tarts	pies	5
simply-scrumptious-peach-tarts:peaches:5	pie	simply-scrumptious-peach-tarts	peaches	5
soundboard-cake-with-working-volt-meters:chocolate:0	cake	soundboard-cake-with-working-volt-meters	chocolate	0
soundboard-cake-with-working-volt-meters:cake:0	cake	soundboard-cake-with-working-volt-meters	cake	0
soundboard-cake-with-working-volt-meters:base:0	cake	soundboard-cake-with-working-volt-meters	base	0
soundboard-cake-with-working-volt-meters:powdered_sugar:0	cake	soundboard-cake-with-working-volt-meters	powdered_sugar	0
soundboard-cake-with-working-volt-meters:ganache:0	cake	soundboard-cake-with-working-volt-meters	ganache	0
soundboard-cake-with-working-volt-meters:vegetable_shortening:0	cake	soundboard-cake-with-working-volt-meters	vegetable_shortening	0
soundboard-cake-with-working-volt-meters:powdered_egg_whites:0	cake	soundboard-cake-with-working-volt-meters	powdered_egg_whites	0
soundboard-cake-with-working-volt-meters:chocolate:1	cake	soundboard-cake-with-working-volt-meters	chocolate	1
soundboard-cake-with-working-volt-meters:cake:1	cake	soundboard-cake-with-working-volt-meters	cake	1
soundboard-cake-with-working-volt-meters:base:1	cake	soundboard-cake-with-working-volt-meters	base	1
soundboard-cake-with-working-volt-meters:powdered_sugar:1	cake	soundboard-cake-with-working-volt-meters	powdered_sugar	1
soundboard-cake-with-working-volt-meters:ganache:1	cake	soundboard-cake-with-working-volt-meters	ganache	1
soundboard-cake-with-working-volt-meters:vegetable_shortening:1	cake	soundboard-cake-with-working-volt-meters	vegetable_shortening	1
soundboard-cake-with-working-volt-meters:powdered_egg_whites:1	cake	soundboard-cake-with-working-volt-meters	powdered_egg_whites	1
soundboard-cake-with-working-volt-meters:chocolate:2	cake	soundboard-cake-with-working-volt-meters	chocolate	2
soundboard-cake-with-working-volt-meters:cake:2	cake	soundboard-cake-with-working-volt-meters	cake	2
soundboard-cake-with-working-volt-meters:base:2	cake	soundboard-cake-with-working-volt-meters	base	2
soundboard-cake-with-working-volt-meters:powdered_sugar:2	cake	soundboard-cake-with-working-volt-meters	powdered_sugar	2
soundboard-cake-with-working-volt-meters:ganache:2	cake	soundboard-cake-with-working-volt-meters	ganache	2
soundboard-cake-with-working-volt-meters:vegetable_shortening:2	cake	soundboard-cake-with-working-volt-meters	vegetable_shortening	2
soundboard-cake-with-working-volt-meters:powdered_egg_whites:2	cake	soundboard-cake-with-working-volt-meters	powdered_egg_whites	2
soundboard-cake-with-working-volt-meters:chocolate:3	cake	soundboard-cake-with-working-volt-meters	chocolate	3
soundboard-cake-with-working-volt-meters:cake:3	cake	soundboard-cake-with-working-volt-meters	cake	3
soundboard-cake-with-working-volt-meters:base:3	cake	soundboard-cake-with-working-volt-meters	base	3
soundboard-cake-with-working-volt-meters:powdered_sugar:3	cake	soundboard-cake-with-working-volt-meters	powdered_sugar	3
soundboard-cake-with-working-volt-meters:ganache:3	cake	soundboard-cake-with-working-volt-meters	ganache	3
soundboard-cake-with-working-volt-meters:vegetable_shortening:3	cake	soundboard-cake-with-working-volt-meters	vegetable_shortening	3
soundboard-cake-with-working-volt-meters:powdered_egg_whites:3	cake	soundboard-cake-with-working-volt-meters	powdered_egg_whites	3
soundboard-cake-with-working-volt-meters:chocolate:4	cake	soundboard-cake-with-working-volt-meters	chocolate	4
soundboard-cake-with-working-volt-meters:cake:4	cake	soundboard-cake-with-working-volt-meters	cake	4
soundboard-cake-with-working-volt-meters:base:4	cake	soundboard-cake-with-working-volt-meters	base	4
soundboard-cake-with-working-volt-meters:powdered_sugar:4	cake	soundboard-cake-with-working-volt-meters	powdered_sugar	4
soundboard-cake-with-working-volt-meters:ganache:4	cake	soundboard-cake-with-working-volt-meters	ganache	4
soundboard-cake-with-working-volt-meters:vegetable_shortening:4	cake	soundboard-cake-with-working-volt-meters	vegetable_shortening	4
soundboard-cake-with-working-volt-meters:powdered_egg_whites:4	cake	soundboard-cake-with-working-volt-meters	powdered_egg_whites	4
